freq,s11_real,s11_imag,s21_real,s21_imag,s22_real,s22_imag
14.85117057,0.19755826,0.98029098,0.00056266464,-0.00011339393,0.19755826,0.98029098
14.86287625,0.21235649,0.97719206,0.00061456947,-0.00013355391,0.21235649,0.97719206
14.87458194,0.22746828,0.97378525,0.00067177098,-0.00015692021,0.22746828,0.97378525
14.88628763,0.24290211,0.97005051,0.00073485854,-0.00018400969,0.24290211,0.97005051
14.89799331,0.25866661,0.9659663,0.00080449163,-0.0002154269,0.25866661,0.9659663
14.909699,0.27477052,0.9615094,0.00088140852,-0.00025188009,0.27477052,0.9615094
14.92140468,0.29122263,0.95665477,0.0009664359,-0.00029420018,0.29122263,0.95665477
14.93311037,0.30803181,0.9513754,0.0010604997,-0.00034336356,0.30803181,0.9513754
14.94481605,0.3252069,0.94564209,0.0011646371,-0.00040051941,0.3252069,0.94564209
14.95652174,0.34275669,0.93942323,0.0012800098,-0.00046702264,0.34275669,0.93942323
14.96822742,0.36068983,0.9326846,0.0014079189,-0.00054447345,0.36068983,0.9326846
14.97993311,0.37901477,0.92538911,0.0015498205,-0.00063476525,0.37901477,0.92538911
14.9916388,0.39773963,0.91749644,0.0017073436,-0.00074014261,0.39773963,0.91749644
15.55351171,0.035257911,-0.053278138,0.83222624,0.55074296,0.035257911,-0.053278138
15.56521739,0.018623614,-0.042321328,0.91431831,0.40234823,0.018623614,-0.042321328
15.57692308,0.0066029668,-0.02594733,0.96876589,0.24652745,0.0066029668,-0.02594733
15.58862876,0.00063696959,-0.0072065627,0.9960905,0.088041885,0.00063696959,-0.0072065627
15.60033445,0.00076057764,0.011037153,0.99757303,-0.068743428,0.00076057764,0.011037153
15.61204013,0.0059818222,0.026507908,0.97511107,-0.22004532,0.0059818222,0.026507908
15.62374582,0.014694694,0.037714683,0.93100827,-0.36274683,0.014694694,0.037714683
15.63545151,0.025056167,0.043980164,0.86776994,-0.49438171,0.025056167,0.043980164
15.64715719,0.035286327,0.045353111,0.78794952,-0.61305263,0.035286327,0.045353111
15.65886288,0.043878246,0.042455141,0.69405922,-0.71732423,0.043878246,0.042455141
15.67056856,0.049722933,0.036301819,0.5885362,-0.80612341,0.049722933,0.036301819
15.68227425,0.052163348,0.028124607,0.4737451,-0.87866579,0.052163348,0.028124607
15.69397993,0.050993065,0.019209231,0.35199633,-0.93441388,0.050993065,0.019209231
15.70568562,0.046413484,0.010758974,0.22556286,-0.97306291,0.046413484,0.010758974
15.7173913,0.038961288,0.0037876276,0.096684844,-0.99454498,0.038961288,0.0037876276
15.72909699,0.029416426,-0.00095525427,-0.032442329,-0.99904017,0.029416426,-0.00095525427
15.74080268,0.018700289,-0.0030257294,-0.1596953,-0.98698458,0.018700289,-0.0030257294
15.75250836,0.0077734888,-0.002294274,-0.28306012,-0.95906792,0.0077734888,-0.002294274
15.76421405,-0.0024579902,0.0010749082,-0.40067268,-0.91621734,-0.0024579902,0.0010749082
15.77591973,-0.011220897,0.0066687605,-0.51085504,-0.85956777,-0.011220897,0.0066687605
15.78762542,-0.01793193,0.013887373,-0.61214217,-0.79042238,-0.01793193,0.013887373
15.7993311,-0.022231597,0.022015236,-0.70329622,-0.71020808,-0.022231597,0.022015236
15.81103679,-0.02399494,0.03029411,-0.78330781,-0.62043162,-0.02399494,0.03029411
15.82274247,-0.023321556,0.037991025,-0.85138669,-0.52264088,-0.023321556,0.037991025
15.83444816,-0.02050882,0.044456556,-0.90694497,-0.41839433,-0.02050882,0.044456556
