freq,s11_real,s11_imag,s21_real,s21_imag,s22_real,s22_imag
14.85117057,0.24370662,0.96984877,0.00065032216,-0.00016341498,0.24370662,0.96984877
14.86287625,0.25921577,0.96581916,0.0007107539,-0.00019075892,0.25921577,0.96581916
14.87458194,0.27504989,0.96142962,0.00077737253,-0.00022239405,0.27504989,0.96142962
14.88628763,0.29121705,0.95665659,0.00085086373,-0.00025901251,0.29121705,0.95665659
14.89799331,0.30772536,0.95147472,0.00093199328,-0.00030142469,0.30772536,0.95147472
14.909699,0.32458288,0.94585664,0.0010216165,-0.00035058085,0.32458288,0.94585664
14.92140468,0.3417976,0.93977283,0.0011206886,-0.00040759709,0.3417976,0.93977283
14.93311037,0.35937735,0.93319139,0.001230276,-0.00047378633,0.35937735,0.93319139
14.94481605,0.37732975,0.92607782,0.0013515688,-0.00055069574,0.37732975,0.92607782
14.95652174,0.39566208,0.91839474,0.001485894,-0.00064015166,0.39566208,0.91839474
14.96822742,0.41438119,0.91010164,0.00163473,-0.00074431395,0.41438119,0.91010164
14.97993311,0.43349337,0.90115454,0.0017997208,-0.00086574167,0.43349337,0.90115454
14.9916388,0.45300417,0.89150562,0.0019826918,-0.0010074728,0.45300417,0.89150562
15.55351171,0.0010042666,-0.0030720375,0.95049524,0.31072232,0.0010042666,-0.0030720375
15.56521739,-0.0017581754,0.011450046,0.98834906,0.1517628,-0.0017581754,0.011450046
15.57692308,0.00017764981,0.026122826,0.99963561,-0.0067980806,0.00017764981,0.026122826
15.58862876,0.0063305891,0.038762408,0.98616314,-0.16105794,0.0063305891,0.038762408
15.60033445,0.015490395,0.047825148,0.95013933,-0.30774674,0.015490395,0.047825148
15.61204013,0.026087091,0.052500134,0.89399621,-0.44422288,0.026087091,0.052500134
15.62374582,0.036501042,0.052673079,0.82024655,-0.56840902,0.036501042,0.052673079
15.63545151,0.04529351,0.048810028,0.73139187,-0.67869876,0.04529351,0.048810028
15.64715719,0.051356662,0.041801375,0.62988079,-0.7738639,0.051356662,0.041801375
15.65886288,0.053992439,0.032795168,0.51810366,-0.85298177,0.053992439,0.032795168
15.67056856,0.052933348,0.023038174,0.39840544,-0.91539085,0.052933348,0.023038174
15.68227425,0.048317917,0.013735833,0.27310047,-0.96067312,0.048317917,0.013735833
15.69397993,0.040632125,0.0059377813,0.14447734,-0.98865569,0.040632125,0.0059377813
15.70568562,0.030627004,0.00045318948,0.014788494,-0.99942137,0.030627004,0.00045318948
15.7173913,0.019222164,-0.0022017301,-0.11377585,-0.99331803,0.019222164,-0.0022017301
15.72909699,0.0074048839,-0.001823655,-0.23912514,-0.97095881,0.0074048839,-0.001823655
15.74080268,-0.0038659726,0.0014885039,-0.3593106,-0.93320883,-0.0038659726,0.0014885039
15.75250836,-0.013743079,0.0073704148,-0.47256503,-0.88115782,-0.013743079,0.0073704148
15.76421405,-0.0215547,0.015248799,-0.57733384,-0.81608119,-0.0215547,0.015248799
15.77591973,-0.026846176,0.024409863,-0.67229391,-0.73939458,-0.026846176,0.024409863
15.78762542,-0.029398141,0.034071863,-0.75635884,-0.65260721,-0.029398141,0.034071863
15.7993311,-0.029223224,0.043454828,-0.82867217,-0.55727921,-0.029223224,0.043454828
15.81103679,-0.026544742,0.05184205,-0.8885916,-0.45498654,-0.026544742,0.05184205
15.82274247,-0.021761808,0.058629741,-0.9356682,-0.34729527,-0.021761808,0.058629741
15.83444816,-0.015405477,0.063363029,-0.96962467,-0.23574521,-0.015405477,0.063363029
15.84615385,-0.0080902164,0.065757841,-0.99033586,-0.12184146,-0.0080902164,0.065757841
15.85785953,-0.00046435597,0.065709208,-0.99781379,-0.0070513831,-0.00046435597,0.065709208
15.86956522,0.0068374562,0.063287152,-0.9921981,0.10719571,0.0068374562,0.063287152
15.8812709,0.01323738,0.058721627,-0.9737517,0.21950893,0.01323738,0.058721627
15.89297659,0.018251118,0.052378221,-0.9428605,0.32853843,0.018251118,0.052378221
15.90468227,0.02151666,0.044726499,-0.90003526,0.43298164,0.02151666,0.044726499
15.91638796,0.022813787,0.036303088,-0.84591357,0.53159368,0.022813787,0.036303088
15.92809365,0.022073481,0.027671823,-0.78125979,0.62320156,0.022073481,0.027671823
15.93979933,0.019376895,0.019383485,-0.70696131,0.70672097,0.019376895,0.019383485
15.95150502,0.014944147,0.011937737,-0.62402024,0.78117405,0.014944147,0.011937737
15.9632107,0.0091138882,0.0057497813,-0.53354013,0.8457061,0.0091138882,0.0057497813
15.97491639,0.0023152784,0.0011239462,-0.43670836,0.89959946,0.0023152784,0.0011239462
15.98662207,-0.0049654688,-0.0017641378,-0.33477551,0.94228318,-0.0049654688,-0.0017641378
15.99832776,-0.01222141,-0.0028757849,-0.22903328,0.97333762,-0.01222141,-0.0028757849
16.01003344,-0.018961411,-0.002307724,-0.12079281,0.99249395,-0.018961411,-0.002307724
16.02173913,-0.024744377,-0.00028132541,-0.01136505,0.99962917,-0.024744377,-0.00028132541
16.03344482,-0.029208984,0.0028762609,0.097955591,0.99475789,-0.029208984,0.0028762609
16.0451505,-0.03209722,0.0067574513,0.20590376,0.97802236,-0.03209722,0.0067574513
16.05685619,-0.033270564,0.010904196,0.31125178,0.94968231,-0.033270564,0.010904196
16.06856187,-0.032718131,0.014840617,0.41281501,0.91010607,-0.032718131,0.014840617
16.08026756,-0.030556592,0.018106381,0.50945512,0.85976388,-0.030556592,0.018106381
16.09197324,-0.027022009,0.020288975,0.60008258,0.79922404,-0.027022009,0.020288975
16.10367893,-0.022454044,0.021053141,0.68365983,0.72915144,-0.022454044,0.021053141
16.11538462,-0.017273307,0.020165832,0.75920637,0.65030812,-0.017273307,0.020165832
16.1270903,-0.011952875,0.01751519,0.82580667,0.56355451,-0.011952875,0.01751519
16.13879599,-0.0069853663,0.013122134,0.88262119,0.46984981,-0.0069853663,0.013122134
16.15050167,-0.0028473123,0.0071434652,0.92890026,0.37025016,-0.0028473123,0.0071434652
16.16220736,3.7051018e-05,-0.00013432398,0.96399974,0.26590316,3.7051018e-05,-0.00013432398
16.17391304,0.0013301762,-0.0083107438,0.98739718,0.15803787,0.0013301762,-0.0083107438
16.18561873,0.00081121864,-0.016896111,0.99870649,0.047950048,0.00081121864,-0.016896111
16.19732441,-0.0016008133,-0.025344284,0.99768933,-0.06301675,-0.0016008133,-0.025344284
16.2090301,-0.0058329286,-0.033091427,0.98426172,-0.17349292,-0.0058329286,-0.033091427
16.22073579,-0.011654621,-0.03959829,0.95849498,-0.28210551,-0.011654621,-0.03959829
16.23244147,-0.018685747,-0.044393088,0.92061079,-0.38749951,-0.018685747,-0.044393088
16.24414716,-0.026415784,-0.047111959,0.87097149,-0.48835574,-0.026415784,-0.047111959
16.25585284,-0.03423367,-0.047534138,0.81006732,-0.58340338,-0.03423367,-0.047534138
16.26755853,-0.041466753,-0.045609343,0.73850303,-0.67142652,-0.041466753,-0.045609343
16.27926421,-0.047427021,-0.041475297,0.65698686,-0.75126476,-0.047427021,-0.041475297
16.2909699,-0.051462456,-0.035463748,0.56632435,-0.82180939,-0.051462456,-0.035463748
16.30267559,-0.053011246,-0.028093574,0.46741908,-0.88199771,-0.053011246,-0.028093574
16.31438127,-0.051656309,-0.020049725,0.36128141,-0.93080899,-0.051656309,-0.020049725
16.32608696,-0.047177097,-0.012146804,0.2490444,-0.96726608,-0.047177097,-0.012146804
16.33779264,-0.039594863,-0.0052763214,0.13198466,-0.99044659,-0.039594863,-0.0052763214
16.34949833,-0.029206431,-0.00033731895,0.011543777,-0.99950668,-0.029206431,-0.00033731895
16.36120401,-0.016600344,0.0018485376,-0.11065589,-0.99371841,-0.016600344,0.0018485376
16.3729097,-0.0026484364,0.00063399976,-0.23280784,-0.97251894,-0.0026484364,0.00063399976
16.38461538,0.011533929,-0.0043511103,-0.352937,-0.93556588,0.011533929,-0.0043511103
16.39632107,0.024664048,-0.013101553,-0.4689381,-0.88278938,0.024664048,-0.013101553
16.40802676,0.035406033,-0.025155294,-0.57863575,-0.81442881,0.035406033,-0.025155294
16.41973244,0.042519679,-0.0395427,-0.67985809,-0.73104133,0.042519679,-0.0395427
16.43143813,0.045035969,-0.054778268,-0.770508,-0.63347338,0.045035969,-0.054778268
16.44314381,0.042448346,-0.068902936,-0.84860883,-0.522794,0.042448346,-0.068902936
16.4548495,0.034910044,-0.079580866,-0.91229776,-0.40020116,0.034910044,-0.079580866
16.46655518,0.023433237,-0.084254057,-0.9597402,-0.26692862,0.023433237,-0.084254057
16.47826087,0.010093233,-0.08036675,-0.98894557,-0.12420134,0.010093233,-0.08036675
16.48996656,-0.0017575926,-0.065695005,-0.99748128,0.026686438,-0.0017575926,-0.065695005
16.50167224,-0.0072824964,-0.038858262,-0.98211946,0.18406076,-0.0072824964,-0.038858262
16.51337793,-5.1448779e-05,-0.00013988877,-0.93853707,0.34517842,-5.1448779e-05,-0.00013988877
16.52508361,0.027700591,0.047246818,-0.86136987,0.50501718,0.027700591,0.047246818
16.5367893,0.083878257,0.095490094,-0.74521731,0.65459701,0.083878257,0.095490094
16.54849498,0.17357738,0.13080133,-0.58743278,0.7795413,0.17357738,0.13080133
17.5083612,-0.99703323,0.076966757,-7.0974705e-05,-0.00091941175,-0.99703323,0.076966757
17.52006689,-0.99631576,0.085756155,-7.5765625e-05,-0.0008802457,-0.99631576,0.085756155
17.53177258,-0.9955327,0.094413633,-7.9958815e-05,-0.00084311568,-0.9955327,0.094413633
17.54347826,-0.994687,0.1029423,-8.3611247e-05,-0.00080789938,-0.994687,0.1029423
17.55518395,-0.99378149,0.11134517,-8.6774526e-05,-0.00077448276,-0.99378149,0.11134517
17.56688963,-0.99281884,0.11962519,-8.9495411e-05,-0.00074275939,-0.99281884,0.11962519
17.57859532,-0.99180161,0.12778519,-9.1816294e-05,-0.00071262992,-0.99180161,0.12778519
17.590301,-0.9907322,0.13582794,-9.3775617e-05,-0.00068400157,-0.9907322,0.13582794
17.60200669,-0.98961292,0.14375613,-9.5408258e-05,-0.0006567876,-0.98961292,0.14375613
17.61371237,-0.98844596,0.15157238,-9.6745869e-05,-0.00063090694,-0.98844596,0.15157238
17.62541806,-0.98723339,0.1592792,-9.7817186e-05,-0.00060628374,-0.98723339,0.1592792
17.63712375,-0.98597719,0.16687908,-9.8648303e-05,-0.00058284702,-0.98597719,0.16687908
17.64882943,-0.98467926,0.17437441,-9.9262923e-05,-0.00056053031,-0.98467926,0.17437441
17.66053512,-0.98334138,0.1817675,-9.9682582e-05,-0.00053927136,-0.98334138,0.1817675
17.6722408,-0.98196527,0.18906063,-9.992685e-05,-0.00051901179,-0.98196527,0.18906063
