freq,s11_real,s11_imag,s21_real,s21_imag,s22_real,s22_imag
14.85117057,0.1975767,0.98028726,0.00056158782,-0.00011318791,0.1975767,0.98028726
14.86287625,0.21237447,0.97718816,0.00061337222,-0.00013330554,0.21237447,0.97718816
14.87458194,0.22748571,0.97378117,0.00067043849,-0.00015662161,0.22748571,0.97378117
14.88628763,0.24291892,0.9700463,0.00073337401,-0.00018365146,0.24291892,0.9700463
14.89799331,0.25868269,0.96596199,0.000802836,-0.00021499787,0.25868269,0.96596199
14.909699,0.27478576,0.96150505,0.0008795601,-0.00025136695,0.27478576,0.96150505
14.92140468,0.29123691,0.95665043,0.00096437004,-0.00029358702,0.29123691,0.95665043
14.93311037,0.30804499,0.95137114,0.0010581883,-0.00034263137,0.30804499,0.95137114
14.94481605,0.32521882,0.94563799,0.0011620481,-0.00039964546,0.32521882,0.94563799
14.95652174,0.34276719,0.9394194,0.0012771068,-0.00046597962,0.34276719,0.9394194
14.96822742,0.36069872,0.93268117,0.00140466,-0.00054322855,0.36069872,0.93268117
14.97993311,0.37902184,0.92538622,0.001546158,-0.00063327899,0.37902184,0.92538622
14.9916388,0.39774466,0.91749427,0.0017032229,-0.00073836733,0.39774466,0.91749427
15.55351171,0.036749072,-0.054872001,0.82906229,0.55524255,0.036749072,-0.054872001
15.56521739,0.019953498,-0.044687745,0.91201624,0.40722382,0.019953498,-0.044687745
15.57692308,0.0075386809,-0.028981328,0.96735972,0.25163154,0.0075386809,-0.028981328
15.58862876,0.0010072458,-0.010758149,0.99558754,0.09321319,0.0010072458,-0.010758149
15.60033445,0.00045548097,0.0071393924,0.99794554,-0.063667212,0.00045548097,0.0071393924
15.61204013,0.0049461532,0.022437737,0.97629661,-0.21521388,0.0049461532,0.022437737
15.62374582,0.012917554,0.033635063,0.93291612,-0.35828667,0.012917554,0.033635063
15.63545151,0.022559449,0.040036043,0.87029064,-0.49039004,0.022559449,0.040036043
15.64715719,0.032114302,0.041669057,0.79096481,-0.6095958,0.032114302,0.041669057
15.65886288,0.040089472,0.039136186,0.69745076,-0.71443938,0.040089472,0.039136186
15.67056856,0.045384787,0.033435898,0.59219236,-0.80382242,0.045384787,0.033435898
15.68227425,0.047348884,0.025785336,0.47756564,-0.87694028,0.047348884,0.025785336
15.69397993,0.045779565,0.017458223,0.35589511,-0.93324065,0.045779565,0.017458223
15.70568562,0.04088201,0.0096473253,0.22946885,-0.97240919,0.04088201,0.0096473253
15.7173913,0.033196622,0.0033565326,0.10054174,-0.99437321,0.033196622,0.0033565326
15.72909699,0.023506943,-0.000674587,-0.028677609,-0.99931205,0.023506943,-0.000674587
15.74080268,0.012737502,-0.0020125772,-0.15605496,-0.98766419,0.012737502,-0.0020125772
15.75250836,0.0018511924,-0.00053902926,-0.27956837,-0.96012385,0.0018511924,-0.00053902926
15.76421405,-0.0082449399,0.0035702186,-0.39734881,-0.91762367,-0.0082449399,0.0035702186
15.77591973,-0.016778027,0.0098902117,-0.50771642,-0.86130408,-0.016778027,0.0098902117
15.78762542,-0.023166669,0.017809183,-0.60920685,-0.79247281,-0.023166669,0.017809183
15.7993311,-0.027054741,0.026600079,-0.7005849,-0.71255966,-0.027054741,0.026600079
15.81103679,-0.028321991,0.035493622,-0.78084513,-0.62307218,-0.028321991,0.035493622
15.82274247,-0.027073924,0.04374641,-0.84920161,-0.52555673,-0.027073924,0.04374641
