freq,s11_real,s11_imag,s21_real,s21_imag,s22_real,s22_imag
14.85117057,0.24405853,0.96976026,0.00066573629,-0.00016754514,0.24405853,0.96976026
14.86287625,0.25958606,0.96571968,0.00072775182,-0.00019562015,0.25958606,0.96571968
14.87458194,0.2754398,0.96131796,0.0007961347,-0.00022811098,0.2754398,0.96131796
14.88628763,0.29162793,0.9565314,0.00087159304,-0.00026573187,0.29162793,0.9565314
14.89799331,0.30815864,0.95133445,0.00095491805,-0.00030931945,0.30815864,0.95133445
14.909699,0.32504012,0.94569958,0.0010469938,-0.00035985529,0.32504012,0.94569958
14.92140468,0.34228044,0.93959704,0.0011488082,-0.0004184928,0.34228044,0.93959704
14.93311037,0.35988759,0.93299469,0.0012614647,-0.00048658958,0.35988759,0.93299469
14.94481605,0.3778693,0.92585774,0.0013861952,-0.00056574633,0.3778693,0.92585774
14.95652174,0.39623299,0.9181485,0.0015243744,-0.00065785373,0.39623299,0.9181485
14.96822742,0.41498568,0.90982608,0.001677534,-0.00076514909,0.41498568,0.90982608
14.97993311,0.43413379,0.90084607,0.0018473792,-0.000890285,0.43413379,0.90084607
14.9916388,0.45368304,0.89116019,0.0020358037,-0.0010364126,0.45368304,0.89116019
15.55351171,-0.0019133203,0.0066271998,0.96073785,0.27737194,-0.0019133203,0.0066271998
15.56521739,-0.00274671,0.023024836,0.99269262,0.11842164,-0.00274671,0.023024836
15.57692308,0.0015200414,0.038724268,0.99847985,-0.039193271,0.0015200414,0.038724268
15.58862876,0.010091587,0.051591802,0.98004446,-0.19170107,0.010091587,0.051591802
15.60033445,0.021526826,0.060205256,0.93969158,-0.33599353,0.021526826,0.060205256
15.61204013,0.034107066,0.063907313,0.87990238,-0.46960022,0.034107066,0.063907313
15.62374582,0.046134212,0.062740278,0.80319417,-0.59060513,0.046134212,0.062740278
15.63545151,0.05614461,0.057311537,0.71203902,-0.69754111,0.05614461,0.057311537
15.64715719,0.063042083,0.048628659,0.60883455,-0.78929173,0.063042083,0.048628659
15.65886288,0.066162332,0.037930445,0.49590973,-0.86501871,0.066162332,0.037930445
15.67056856,0.065282735,0.026529737,0.37554621,-0.92412087,0.065282735,0.026529737
15.68227425,0.060590206,0.01567701,0.24999853,-0.9662214,0.060590206,0.01567701
15.69397993,0.052617827,0.0064500959,0.121502,-0.99117457,0.052617827,0.0064500959
15.70568562,0.042159667,-0.00032647896,-0.0077367518,-0.99908088,0.042159667,-0.00032647896
15.7173913,0.030172925,-0.0041304921,-0.13556614,-0.99030013,0.030172925,-0.0041304921
15.72909699,0.017676524,-0.0047590291,-0.25992813,-0.96545443,0.017676524,-0.0047590291
15.74080268,0.0056551281,-0.0023154312,-0.37890188,-0.92541668,0.0056551281,-0.0023154312
15.75250836,-0.0050234913,0.0028294473,-0.49074491,-0.87128422,-0.0050234913,0.0028294473
15.76421405,-0.013671737,0.010095221,-0.5939256,-0.80434044,-0.013671737,0.010095221
15.77591973,-0.0198227,0.018761515,-0.68714316,-0.72600919,-0.0198227,0.018761515
15.78762542,-0.02324729,0.028041237,-0.76933369,-0.63780791,-0.02324729,0.028041237
15.7993311,-0.023949819,0.037150627,-0.83966402,-0.54130451,-0.023949819,0.037150627
15.81103679,-0.022145637,0.04537069,-0.89751628,-0.43808172,-0.022145637,0.04537069
15.82274247,-0.018225328,0.052096479,-0.94246726,-0.32971086,-0.018225328,0.052096479
15.83444816,-0.01271019,0.056872441,-0.97426665,-0.21773488,-0.01271019,0.056872441
15.84615385,-0.0062033182,0.059413468,-0.99281735,-0.10365936,-0.0062033182,0.059413468
15.85785953,0.00065999134,0.059612291,-0.99816021,0.011051028,0.00065999134,0.059612291
15.86956522,0.0072594963,0.057534465,-0.99046392,0.12497325,0.0072594963,0.057534465
15.8812709,0.013032521,0.053402545,-0.97002001,0.23672665,0.013032521,0.053402545
15.89297659,0.017509807,0.047571245,-0.93724179,0.34497568,0.017509807,0.047571245
15.90468227,0.020343193,0.040495546,-0.89266532,0.44843605,0.020343193,0.040495546
