freq,s11_real,s11_imag,s21_real,s21_imag,s22_real,s22_imag
14.85117057,0.24746149,0.9688975,0.00064410063,-0.00016450667,0.24746149,0.9688975
14.86287625,0.26304467,0.96478338,0.00070373221,-0.00019187002,0.26304467,0.96478338
14.87458194,0.27895289,0.96030445,0.00076943754,-0.00022350914,0.27895289,0.96030445
14.88628763,0.29519403,0.95543692,0.00084188487,-0.00026011072,0.29519403,0.95543692
14.89799331,0.31177594,0.95015516,0.00092181969,-0.00030247818,0.31177594,0.95015516
14.909699,0.32870641,0.94443155,0.0010100736,-0.0003515529,0.32870641,0.94443155
14.92140468,0.34599311,0.93823631,0.001107574,-0.00040843971,0.34599311,0.93823631
14.93311037,0.36364351,0.93153728,0.0012153549,-0.0004744372,0.36364351,0.93153728
14.94481605,0.38166482,0.92429967,0.0013345685,-0.00055107435,0.38166482,0.92429967
14.95652174,0.40006386,0.91648587,0.0014664971,-0.00064015442,0.40006386,0.91648587
14.96822742,0.41884697,0.9080551,0.0016125665,-0.00074380794,0.41884697,0.9080551
14.97993311,0.43801982,0.89896315,0.0017743595,-0.00086455671,0.43801982,0.89896315
14.9916388,0.45758729,0.88916199,0.0019536289,-0.0010053913,0.45758729,0.88916199
15.55351171,0.0058704382,-0.016135672,0.93960023,0.34184292,0.0058704382,-0.016135672
15.56521739,0.00089009701,-0.0047734313,0.98304369,0.18330719,0.00089009701,-0.0047734313
15.57692308,-0.00019141534,0.0078898488,0.9996747,0.024253072,-0.00019141534,0.0078898488
15.58862876,0.0026126013,0.019715475,0.99113775,-0.13134088,0.0026126013,0.019715475
15.60033445,0.0084860891,0.02907292,0.95950205,-0.28006887,0.0084860891,0.02907292
15.61204013,0.016161011,0.034977815,0.90711334,-0.41911904,0.016161011,0.034977815
15.62374582,0.024225327,0.037096323,0.83645702,-0.54623864,0.024225327,0.037096323
15.63545151,0.03136241,0.035659963,0.75005799,-0.6596649,0.03136241,0.035659963
15.64715719,0.036514844,0.031330632,0.65042287,-0.75804693,0.036514844,0.031330632
15.65886288,0.038977662,0.025046553,0.54001646,-0.84037827,0.038977662,0.025046553
15.67056856,0.038431747,0.017870419,0.42125854,-0.90594972,0.038431747,0.017870419
15.68227425,0.034929711,0.010853326,0.2965266,-0.95432389,0.034929711,0.010853326
15.69397993,0.028846105,0.004922826,0.16815407,-0.98532628,0.028846105,0.004922826
15.70568562,0.020803013,0.00079997493,0.038418032,-0.99904487,0.020803013,0.00079997493
15.7173913,0.011581433,-0.0010523252,-0.090484224,-0.99582999,0.011581433,-0.0010523252
15.72909699,0.0020282296,-0.0004497086,-0.2164671,-0.9762877,0.0020282296,-0.0004497086
15.74080268,-0.0070323454,0.0025222083,-0.33759168,-0.941263,-0.0070323454,0.0025222083
15.75250836,-0.014875049,0.0075408041,-0.45209813,-0.89181228,-0.014875049,0.0075408041
15.76421405,-0.020932421,0.014097648,-0.55843071,-0.82916719,-0.020932421,0.014097648
15.77591973,-0.024832875,0.021560798,-0.6552524,-0.75469382,-0.024832875,0.021560798
15.78762542,-0.026417479,0.0292411,-0.74144846,-0.66985167,-0.026417479,0.0292411
15.7993311,-0.025736974,0.036456177,-0.81612021,-0.57615654,-0.025736974,0.036456177
15.81103679,-0.023032039,0.042587171,-0.87857171,-0.47515009,-0.023032039,0.042587171
15.82274247,-0.018700696,0.047124841,-0.92829288,-0.36837733,-0.018700696,0.047124841
15.83444816,-0.013256947,0.049703124,-0.96494225,-0.25737192,-0.013256947,0.049703124
15.84615385,-0.0072845408,0.050119447,-0.98833208,-0.14364774,-0.0072845408,0.050119447
15.85785953,-0.0013893435,0.048342016,-0.99841762,-0.028694398,-0.0013893435,0.048342016
15.86956522,0.0038466773,0.044504878,-0.99529096,0.086025698,0.0038466773,0.044504878
15.8812709,0.0079073021,0.038892001,-0.97917903,0.19908116,0.0079073021,0.038892001
15.89297659,0.010377552,0.031911954,-0.95044445,0.30907811,0.010377552,0.031911954
15.90468227,0.010970995,0.02406508,-0.90958724,0.41467042,0.010970995,0.02406508
15.91638796,0.0095474386,0.015905393,-0.85724542,0.51457376,0.0095474386,0.015905393
