freq,s11_real,s11_imag,s21_real,s21_imag,s22_real,s22_imag
14.85117057,0.18281365,0.98314744,0.00052809264,-9.8197422e-05,0.18281365,0.98314744
14.86287625,0.19737931,0.98032702,0.00057659438,-0.00011609167,0.19737931,0.98032702
14.87458194,0.21225434,0.97721424,0.00063002769,-0.00013684421,0.21225434,0.97721424
14.88628763,0.22744731,0.97379013,0.00068894012,-0.00016091514,0.22744731,0.97379013
14.89799331,0.24296692,0.97003426,0.00075394442,-0.00018884236,0.24296692,0.97003426
14.909699,0.25882204,0.96592465,0.0008257266,-0.0002212556,0.25882204,0.96592465
14.92140468,0.27502161,0.96143758,0.00090505503,-0.00025889325,0.27502161,0.96143758
14.93311037,0.29157472,0.95654749,0.00099279059,-0.00030262233,0.29157472,0.95654749
14.94481605,0.30849045,0.95122675,0.001089898,-0.00035346264,0.30849045,0.95122675
14.95652174,0.32577792,0.94544547,0.0011974584,-0.00041261555,0.32577792,0.94544547
14.96822742,0.34344617,0.93917132,0.0013166835,-0.00048149884,0.34344617,0.93917132
14.97993311,0.36150414,0.93236921,0.0014489307,-0.00056178867,0.36150414,0.93236921
14.9916388,0.37996052,0.9250011,0.0015957205,-0.00065547032,0.37996052,0.9250011
15.55351171,0.042550063,-0.050054598,0.76026589,0.64628152,0.042550063,-0.050054598
15.56521739,0.025677892,-0.043747765,0.86130671,0.50554676,0.025677892,-0.043747765
15.57692308,0.011565173,-0.030529758,0.93465212,0.35406156,0.011565173,-0.030529758
15.58862876,0.0026558737,-0.013232378,0.98035724,0.19676773,0.0026558737,-0.013232378
15.60033445,-0.00019710585,0.0051384441,0.99925189,0.038330357,-0.00019710585,0.0051384441
15.61204013,0.0025873453,0.021942079,0.99287703,-0.11707713,0.0025873453,0.021942079
15.62374582,0.0097238864,0.035225744,0.96330358,-0.26591503,0.0097238864,0.035225744
15.63545151,0.019468989,0.043851382,0.91291759,-0.40531407,0.019468989,0.043851382
15.64715719,0.02997282,0.047472644,0.84423485,-0.53302486,0.02997282,0.047472644
15.65886288,0.039545632,0.046415771,0.75977598,-0.64731923,0.039545632,0.046415771
15.67056856,0.046834207,0.041511816,0.66200438,-0.74688254,0.046834207,0.041511816
15.68227425,0.050918265,0.033914656,0.55331259,-0.83072396,0.050918265,0.033914656
15.69397993,0.051341898,0.024926463,0.43603569,-0.89811779,0.051341898,0.024926463
15.70568562,0.048094825,0.015842985,0.31247191,-0.9485764,0.048094825,0.015842985
15.7173913,0.04155617,0.0078255945,0.1848954,-0.98184802,0.04155617,0.0078255945
15.72909699,0.03241162,0.0018043014,0.055553,-0.9979279,0.03241162,0.0018043014
15.74080268,0.021553997,-0.0015857725,-0.073356634,-0.99707157,0.021553997,-0.0015857725
15.75250836,0.0099770877,-0.002033686,-0.19971825,-0.97980046,0.0099770877,-0.002033686
15.76421405,-0.0013275702,0.00045081131,-0.32154272,-0.94689403,-0.0013275702,0.00045081131
15.77591973,-0.011462148,0.0055695493,-0.43700945,-0.89936663,-0.011462148,0.0055695493
15.78762542,-0.019695246,0.012790663,-0.54450141,-0.8384311,-0.019695246,0.012790663
15.7993311,-0.025511515,0.021417899,-0.64262802,-0.76545389,-0.025511515,0.021417899
15.81103679,-0.028636741,0.030666211,-0.73023396,-0.68190754,-0.028636741,0.030666211
15.82274247,-0.029039715,0.039736016,-0.80639472,-0.58932613,-0.029039715,0.039736016
15.83444816,-0.026914202,0.047880038,-0.87040209,-0.48926815,-0.026914202,0.047880038
15.84615385,-0.022645509,0.054458536,-0.9217435,-0.38328888,-0.022645509,0.054458536
15.85785953,-0.016766476,0.058980611,-0.96007984,-0.27292284,-0.016766476,0.058980611
15.86956522,-0.0099074401,0.061130818,-0.98522524,-0.15967495,-0.0099074401,0.061130818
15.8812709,-0.0027441112,0.060781412,-0.99713163,-0.045017712,-0.0027441112,0.060781412
15.89297659,0.0040533752,0.057991219,-0.99587914,0.069608329,0.0040533752,0.057991219
15.90468227,0.0098675688,0.052992508,-0.98167241,0.18279414,0.0098675688,0.052992508
15.91638796,0.014174761,0.046167478,-0.95484156,0.29316418,0.014174761,0.046167478
15.92809365,0.016578112,0.038016177,-0.91584582,0.39938248,0.016578112,0.038016177
15.93979933,0.016831293,0.029117939,-0.86527745,0.50016376,0.016831293,0.029117939
15.95150502,0.014851437,0.020088755,-0.80386344,0.59428903,0.014851437,0.020088755
15.9632107,0.010720763,0.011537292,-0.73246312,0.68062452,0.010720763,0.011537292
15.97491639,0.0046768583,0.0040224566,-0.65206027,0.75814204,0.0046768583,0.0040224566
15.98662207,-0.0029075719,-0.0019845808,-0.56374931,0.82593845,-0.0029075719,-0.0019845808
15.99832776,-0.01155386,-0.0061313003,-0.4687163,0.88325192,-0.01155386,-0.0061313003
16.01003344,-0.020713145,-0.008205626,-0.36821595,0.92947332,-0.020713145,-0.008205626
16.02173913,-0.029805935,-0.0081473273,-0.2635468,0.9641516,-0.029805935,-0.0081473273
16.03344482,-0.038262505,-0.0060486452,-0.15602664,0.98699295,-0.038262505,-0.0060486452
16.0451505,-0.045561261,-0.0021446328,-0.046970413,0.99785437,-0.045561261,-0.0021446328
16.05685619,-0.051262617,0.0032055704,0.06232804,0.99673321,-0.051262617,0.0032055704
16.06856187,-0.05503649,0.0095447942,0.1706092,0.98375423,-0.05503649,0.0095447942
16.08026756,-0.056682119,0.016349216,0.27665615,0.95915651,-0.056682119,0.016349216
16.09197324,-0.056139538,0.02306299,0.37929841,0.92328174,-0.056139538,0.02306299
16.10367893,-0.053492471,0.029134141,0.47741261,0.87656543,-0.053492471,0.029134141
16.11538462,-0.048962814,0.034049884,0.56992164,0.81953192,-0.048962814,0.034049884
16.1270903,-0.042897083,0.037369696,0.65579404,0.75279314,-0.042897083,0.037369696
16.13879599,-0.035745456,0.038754544,0.73404547,0.67705066,-0.035745456,0.038754544
16.15050167,-0.02803422,0.037990769,0.80374336,0.59309981,-0.02803422,0.037990769
