freq,s11_real,s11_imag,s21_real,s21_imag,s22_real,s22_imag
14.85117057,0.22410851,0.97456399,0.00061673042,-0.00014182192,0.22410851,0.97456399
14.86287625,0.23939938,0.97092093,0.00067391767,-0.00016616746,0.23939938,0.97092093
14.87458194,0.25501426,0.96693699,0.00073695503,-0.00019436018,0.25501426,0.96693699
14.88628763,0.27096158,0.9625898,0.00080649191,-0.00022702123,0.27096158,0.9625898
14.89799331,0.28724978,0.95785527,0.00088325411,-0.00026487775,0.28724978,0.95785527
14.909699,0.30388738,0.95270742,0.00096805294,-0.00030878217,0.30388738,0.95270742
14.92140468,0.32088284,0.94711823,0.0010617953,-0.00035973534,0.32088284,0.94711823
14.93311037,0.33824457,0.94105743,0.001165495,-0.00041891425,0.33824457,0.94105743
14.94481605,0.35598084,0.93449225,0.0012802848,-0.00048770535,0.35598084,0.93449225
14.95652174,0.37409971,0.92738725,0.0014074299,-0.00056774463,0.37409971,0.92738725
14.96822742,0.39260891,0.91970398,0.0015483424,-0.00066096597,0.39260891,0.91970398
14.97993311,0.41151574,0.91140073,0.0017045966,-0.00076965962,0.41151574,0.91140073
14.9916388,0.43082693,0.90243217,0.001877945,-0.00089654302,0.43082693,0.90243217
15.55351171,0.0096678566,-0.02138895,0.91098636,0.41176802,0.0096678566,-0.02138895
15.56521739,0.0024483315,-0.009265806,0.96677383,0.25545353,0.0024483315,-0.009265806
15.57692308,-0.00046987005,0.0048419293,0.99531265,0.096587038,-0.00046987005,0.0048419293
15.58862876,0.0011243745,0.018519404,0.99799021,-0.060591298,0.0011243745,0.018519404
15.60033445,0.0064880576,0.029833709,0.97670404,-0.21240778,0.0064880576,0.029833709
15.61204013,0.014300827,0.037528074,0.93369725,-0.35580412,0.014300827,0.037528074
15.62374582,0.023009627,0.041060616,0.87139708,-0.48831518,0.023009627,0.041060616
15.63545151,0.031105909,0.040534585,0.79229228,-0.60799861,0.031105909,0.040534585
15.64715719,0.037322886,0.036564937,0.69886049,-0.71334706,0.037322886,0.036564937
15.65886288,0.040755772,0.030116897,0.59353897,-0.80320821,0.040755772,0.030116897
15.67056856,0.040915646,0.02234134,0.47872311,-0.87672741,0.040915646,0.02234134
15.68227425,0.037729689,0.014422793,0.35677555,-0.93331648,0.037729689,0.014422793
15.69397993,0.031500083,0.0074498195,0.23003199,-0.97264461,0.031500083,0.0074498195
15.70568562,0.02283277,0.0023138263,0.10079504,-0.99464248,0.02283277,0.0023138263
15.7173913,0.012546633,-0.00036009622,-0.028686552,-0.99950965,0.012546633,-0.00036009622
15.72909699,0.0015733938,-0.00024890203,-0.15625112,-0.98771608,0.0015733938,-0.00024890203
15.74080268,-0.0091418365,0.0026650971,-0.27986421,-0.95999237,-0.0091418365,0.0026650971
15.75250836,-0.018730378,0.0081197485,-0.39765864,-0.9173063,-0.018730378,0.0081197485
15.76421405,-0.026472986,0.015621519,-0.507968,-0.86082731,-0.026472986,0.015621519
15.77591973,-0.031851386,0.024509445,-0.60934902,-0.79188292,-0.031851386,0.024509445
15.78762542,-0.034576489,0.034026611,-0.70059073,-0.71191242,-0.034576489,0.034026611
15.7993311,-0.034594122,0.043391723,-0.78071108,-0.62242318,-0.034594122,0.043391723
15.81103679,-0.032071103,0.051864692,-0.84894358,-0.52495361,-0.032071103,0.051864692
15.82274247,-0.027365733,0.058801922,-0.90471785,-0.4210452,-0.027365733,0.058801922
15.83444816,-0.020987228,0.063698742,-0.9476381,-0.31222433,-0.020987228,0.063698742
15.84615385,-0.013548423,0.066217952,-0.97746338,-0.19999241,-0.013548423,0.066217952
15.85785953,-0.0057156064,0.06620453,-0.99409194,-0.0858225,-0.0057156064,0.06620453
15.86956522,0.0018412989,0.063687271,-0.99755138,0.028840775,0.0018412989,0.063687271
15.8812709,0.0084955145,0.058868512,-0.98799445,0.14258083,0.0084955145,0.058868512
15.89297659,0.0137049,0.05210338,-0.96569972,0.25401075,0.0137049,0.05210338
15.90468227,0.017046226,0.043870216,-0.93107512,0.36177887,0.017046226,0.043870216
15.91638796,0.018240572,0.034734114,-0.88466213,0.46457909,0.018240572,0.034734114
15.92809365,0.017168555,0.025305833,-0.82713829,0.56116585,0.017168555,0.025305833
15.93979933,0.013874562,0.016198674,-0.75931582,0.65037265,0.013874562,0.016198674
15.95150502,0.0085597981,0.0079861575,-0.68213511,0.73113244,0.0085597981,0.0079861575
15.9632107,0.0015647295,0.0011633676,-0.59665235,0.80249746,0.0015647295,0.0011633676
15.97491639,-0.0066576823,-0.0038853594,-0.50402169,0.86365659,-0.0066576823,-0.0038853594
15.98662207,-0.015575853,-0.0069102312,-0.40547328,0.91394806,-0.015575853,-0.0069102312
15.99832776,-0.024617899,-0.0078098202,-0.30228882,0.95286643,-0.024617899,-0.0078098202
16.01003344,-0.0332115,-0.0066343119,-0.19577696,0.98006345,-0.0332115,-0.0066343119
16.02173913,-0.040822466,-0.0035784477,-0.087250572,0.99534319,-0.040822466,-0.0035784477
16.03344482,-0.046989454,0.0010348098,0.021992502,0.99865272,-0.046989454,0.0010348098
16.0451505,-0.051352838,0.0067783003,0.13068395,0.99007002,-0.051352838,0.0067783003
16.05685619,-0.053676298,0.013150462,0.23759464,0.96979106,-0.053676298,0.013150462
16.06856187,-0.053860309,0.019608871,0.34153968,0.93811791,-0.053860309,0.019608871
16.08026756,-0.05194719,0.025605531,0.44138009,0.89544931,-0.05194719,0.025605531
16.09197324,-0.048117761,0.030622076,0.5360225,0.8422748,-0.048117761,0.030622076
16.10367893,-0.04267994,0.034203154,0.62441878,0.77917248,-0.04267994,0.034203154
16.11538462,-0.036049826,0.035986424,0.70556703,0.70681012,-0.036049826,0.035986424
16.1270903,-0.02872601,0.035727612,0.77851568,0.62594863,-0.02872601,0.035727612
16.13879599,-0.02125816,0.033319177,0.84237136,0.53744619,-0.02125816,0.033319177
16.15050167,-0.014211195,0.028801177,0.89631098,0.44226143,-0.014211195,0.028801177
16.16220736,-0.008126856,0.022363137,0.93959741,0.34145357,-0.008126856,0.022363137
16.17391304,-0.0034848462,0.014336076,0.97159775,0.23617821,-0.0034848462,0.014336076
16.18561873,-0.00066611383,0.005174393,0.99180203,0.1276774,-0.00066611383,0.005174393
16.19732441,7.8943335e-05,-0.0045719518,0.99984051,0.017264124,7.8943335e-05,-0.0045719518
16.2090301,-0.0013453517,-0.014293663,0.9954971,-0.093698431,-0.0013453517,-0.014293663
16.22073579,-0.0048657561,-0.023364611,0.97871722,-0.20382104,-0.0048657561,-0.023364611
16.23244147,-0.010237546,-0.031187789,0.94960887,-0.31171382,-0.010237546,-0.031187789
16.24414716,-0.017054375,-0.037241458,0.90843699,-0.41601016,-0.017054375,-0.037241458
16.25585284,-0.024770346,-0.041122149,0.85561206,-0.51538665,-0.024770346,-0.041122149
16.26755853,-0.032733218,-0.042581419,0.79167506,-0.608577,-0.032733218,-0.042581419
16.27926421,-0.040226955,-0.041553756,0.71728161,-0.69437898,-0.040226955,-0.041553756
16.2909699,-0.046521397,-0.038173577,0.63318855,-0.77165459,-0.046521397,-0.038173577
16.30267559,-0.050926657,-0.032779807,0.54024579,-0.839325,-0.050926657,-0.032779807
16.31438127,-0.052849744,-0.025906862,0.43939585,-0.89636322,-0.052849744,-0.025906862
16.32608696,-0.051850756,-0.018260967,0.33168203,-0.94178823,-0.051850756,-0.018260967
16.33779264,-0.047695594,-0.010680862,0.21826463,-0.97466487,-0.047695594,-0.010680862
16.34949833,-0.040401369,-0.0040820455,0.10044258,-0.99411385,-0.040401369,-0.0040820455
16.36120401,-0.030269532,0.00061560674,-0.020323978,-0.99933494,-0.030269532,0.00061560674
16.3729097,-0.017900567,0.0025756561,-0.14239682,-0.98964442,-0.017900567,0.0025756561
16.38461538,-0.0041831945,0.0011447883,-0.26395546,-0.96452512,-0.0041831945,0.0011447883
16.39632107,0.0097487794,-0.0040424123,-0.38301273,-0.92368277,0.0097487794,-0.0040424123
16.40802676,0.022597083,-0.012963921,-0.4974538,-0.8670992,0.022597083,-0.012963921
16.41973244,0.033018467,-0.025129125,-0.60509762,-0.79506929,0.033018467,-0.025129125
16.43143813,0.039779415,-0.039530187,-0.70377193,-0.70820903,0.039779415,-0.039530187
16.44314381,0.041937402,-0.054638231,-0.7913852,-0.60742521,0.041937402,-0.054638231
16.4548495,0.039037154,-0.068452546,-0.86597114,-0.49384648,0.039037154,-0.068452546
16.46655518,0.031311629,-0.078606682,-0.92567822,-0.3687281,0.031311629,-0.078606682
16.47826087,0.019883196,-0.082534993,-0.96867722,-0.23336041,0.019883196,-0.082534993
16.48996656,0.0069678974,-0.077712655,-0.99296804,-0.089031824,0.0069678974,-0.077712655
16.50167224,-0.0039140038,-0.062007147,-0.99608562,0.062874734,-0.0039140038,-0.062007147
16.51337793,-0.0077428318,-0.034222244,-0.9747471,0.22053793,-0.0077428318,-0.034222244
16.52508361,0.0020746843,0.0050352271,-0.92457673,0.38095697,0.0020746843,0.0050352271
16.5367893,0.033361702,0.052037719,-0.84023848,0.53868207,0.033361702,0.052037719
16.54849498,0.093801777,0.098257496,-0.71661195,0.68411549,0.093801777,0.098257496
17.5083612,-0.99698286,0.077616228,-7.3698798e-05,-0.00094666334,-0.99698286,0.077616228
17.52006689,-0.99625812,0.086422991,-7.8588116e-05,-0.00090594006,-0.99625812,0.086422991
17.53177258,-0.99546772,0.095096027,-8.2857419e-05,-0.00086735365,-0.99546772,0.095096027
17.54347826,-0.99461468,0.10363853,-8.6566447e-05,-0.00083077457,-0.99461468,0.10363853
17.55518395,-0.99370184,0.11205362,-8.9769257e-05,-0.00079608206,-0.99370184,0.11205362
17.56688963,-0.99273192,0.12034429,-9.251478e-05,-0.00076316353,-0.99273192,0.12034429
17.57859532,-0.99170749,0.12851348,-9.484733e-05,-0.00073191392,-0.99170749,0.12851348
17.590301,-0.99063099,0.13656403,-9.6807054e-05,-0.00070223521,-0.99063099,0.13656403
17.60200669,-0.98950476,0.14449868,-9.8430337e-05,-0.0006740358,-0.98950476,0.14449868
17.61371237,-0.98833099,0.15232013,-9.9750168e-05,-0.00064723016,-0.98833099,0.15232013
17.62541806,-0.98711179,0.16003096,-0.00010079646,-0.00062173829,-0.98711179,0.16003096
17.63712375,-0.98584916,0.16763371,-0.00010159637,-0.00059748538,-0.98584916,0.16763371
17.64882943,-0.984545,0.17513082,-0.0001021745,-0.00057440142,-0.984545,0.17513082
17.66053512,-0.98320111,0.18252468,-0.00010255322,-0.00055242088,-0.98320111,0.18252468
17.6722408,-0.98181922,0.1898176,-0.00010275283,-0.00053148235,-0.98181922,0.1898176
