freq,s11_real,s11_imag,s21_real,s21_imag,s22_real,s22_imag
14.85117057,-0.27754206,0.96071346,0.00019786713,5.7162155e-05,-0.27754206,0.96071346
14.86287625,-0.2684079,0.96330533,0.00021698381,6.045868e-05,-0.2684079,0.96330533
14.87458194,-0.25903362,0.96586828,0.00023818957,6.3879421e-05,-0.25903362,0.96586828
14.88628763,-0.24940876,0.96839826,0.00026174095,6.7410785e-05,-0.24940876,0.96839826
14.89799331,-0.23952226,0.97089083,0.00028792964,7.1033277e-05,-0.23952226,0.97089083
14.909699,-0.22936233,0.97334106,0.00031708785,7.4719962e-05,-0.22936233,0.97334106
14.92140468,-0.21891647,0.97574354,0.00034959457,7.8434555e-05,-0.21891647,0.97574354
14.93311037,-0.2081714,0.97809228,0.00038588286,8.2129034e-05,-0.2081714,0.97809228
14.94481605,-0.19711296,0.98038069,0.00042644841,8.574068e-05,-0.19711296,0.98038069
14.95652174,-0.18572605,0.98260145,0.00047185967,8.9188383e-05,-0.18572605,0.98260145
14.96822742,-0.1739946,0.98474646,0.00052276963,9.2368033e-05,-0.1739946,0.98474646
14.97993311,-0.16190142,0.98680676,0.00057992987,9.5146761e-05,-0.16190142,0.98680676
14.9916388,-0.14942812,0.98877238,0.00064420707,9.7355725e-05,-0.14942812,0.98877238
15.55351171,0.044579044,0.005350224,-0.11904127,0.99187361,0.044579044,0.005350224
15.56521739,0.0099066607,-0.00093952793,0.094409687,0.99548369,0.0099066607,-0.00093952793
15.57692308,-0.029913994,0.0092591911,0.29554156,0.95481653,-0.029913994,0.0092591911
15.58862876,-0.064095884,0.034824504,0.47613337,0.87634239,-0.064095884,0.034824504
15.60033445,-0.085341918,0.070037126,0.63050897,0.7682903,-0.085341918,0.070037126
15.61204013,-0.090709453,0.10731783,0.75615223,0.63913104,-0.090709453,0.10731783
15.62374582,-0.081102613,0.1394547,0.85311893,0.49614801,-0.081102613,0.1394547
15.63545151,-0.060107653,0.16088869,0.92284058,0.34477118,-0.060107653,0.16088869
15.64715719,-0.032818857,0.16817735,0.96697056,0.18869883,-0.032818857,0.16817735
15.65886288,-0.0049480411,0.16000534,0.9866321,0.030510832,-0.0049480411,0.16000534
15.67056856,0.017798476,0.13705658,0.98215629,-0.12754503,0.017798476,0.13705658
15.68227425,0.030228939,0.10188552,0.95326456,-0.28282896,0.030228939,0.10188552
15.69397993,0.028203034,0.058754824,0.8996021,-0.43182001,0.028203034,0.058754824
15.70568562,0.0092321667,0.013305265,0.82148205,-0.57000437,0.0092321667,0.013305265
15.7173913,-0.026969146,-0.028075315,0.72062444,-0.69223179,-0.026969146,-0.028075315
15.72909699,-0.078209392,-0.059197451,0.60060997,-0.79350275,-0.078209392,-0.059197451
15.74080268,-0.14004585,-0.075146305,0.46680668,-0.86996076,-0.14004585,-0.075146305
15.75250836,-0.20655952,-0.073152261,0.32571643,-0.91972318,-0.20655952,-0.073152261
15.76421405,-0.27147186,-0.052943946,0.18395176,-0.94321881,-0.27147186,-0.052943946
15.77591973,-0.32923046,-0.016487793,0.047221436,-0.94292396,-0.32923046,-0.016487793
15.78762542,-0.37573524,0.03271732,-0.080340881,-0.92265809,-0.37573524,0.03271732
15.7993311,-0.40858,0.090482509,-0.1963745,-0.88674256,-0.40858,0.090482509
15.81103679,-0.42689321,0.15263948,-0.30009532,-0.83928909,-0.42689321,0.15263948
15.82274247,-0.43096377,0.21548916,-0.39188676,-0.78374704,-0.43096377,0.21548916
