freq,s11_real,s11_imag,s21_real,s21_imag,s22_real,s22_imag
14.85117057,0.2080848,0.97811061,0.00057850861,-0.00012307284,0.2080848,0.97811061
14.86287625,0.22306107,0.97480426,0.00063192432,-0.00014460105,0.22306107,0.97480426
14.87458194,0.23835423,0.97117802,0.00069078977,-0.00016953911,0.23835423,0.97117802
14.88628763,0.2539727,0.96721107,0.00075571007,-0.00019843624,0.2539727,0.96721107
14.89799331,0.26992501,0.96288096,0.00082736194,-0.00023193488,0.26992501,0.96288096
14.909699,0.28621979,0.95816352,0.00090650237,-0.00027078772,0.28621979,0.95816352
14.92140468,0.30286567,0.95303268,0.00099397839,-0.00031587787,0.30286567,0.95303268
14.93311037,0.31987132,0.9474603,0.0010907378,-0.00036824314,0.31987132,0.9474603
14.94481605,0.33724534,0.94141593,0.0011978413,-0.00042910511,0.33724534,0.94141593
14.95652174,0.3549962,0.93486668,0.0013164753,-0.00049990415,0.3549962,0.93486668
14.96822742,0.37313219,0.92777688,0.0014479669,-0.00058234157,0.37313219,0.92777688
14.97993311,0.3916613,0.92010783,0.0015937987,-0.00067843057,0.3916613,0.92010783
14.9916388,0.41059111,0.91181755,0.0017556264,-0.00079055794,0.41059111,0.91181755
15.55351171,0.022231014,-0.037425056,0.85894007,0.51022259,0.022231014,-0.037425056
15.56521739,0.0099444195,-0.025879004,0.93309605,0.35855703,0.0099444195,-0.025879004
15.57692308,0.0021058008,-0.010257151,0.97951571,0.20109532,0.0021058008,-0.010257151
15.58862876,-0.00028114732,0.0066152978,0.99907621,0.04246031,-0.00028114732,0.0066152978
15.60033445,0.0025311174,0.022208733,0.99331983,-0.11320813,0.0025311174,0.022208733
15.61204013,0.0094196748,0.034618953,0.96429708,-0.26238127,0.0094196748,0.034618953
15.62374582,0.018784094,0.042706468,0.9143716,-0.40217894,0.018784094,0.042706468
15.63545151,0.028889476,0.046088229,0.84604637,-0.53032709,0.028889476,0.046088229
15.64715719,0.038130012,0.045032495,0.7618426,-0.64506901,0.038130012,0.045032495
15.65886288,0.045206759,0.040302432,0.66423594,-0.74506556,0.045206759,0.040302432
15.67056856,0.049227525,0.032982464,0.55563809,-0.82931003,0.049227525,0.032982464
15.68227425,0.049742508,0.024309524,0.43840495,-0.89707069,0.049742508,0.024309524
15.69397993,0.046729798,0.015522297,0.31485268,-0.94786242,0.046729798,0.015522297
15.70568562,0.040543281,0.0077360114,0.18726757,-0.98144142,0.040543281,0.0077360114
15.7173913,0.031833878,0.0018472801,0.057901834,-0.99781289,0.031833878,0.0018472801
15.72909699,0.021454208,-0.0015284669,-0.071046666,-0.99724107,0.021454208,-0.0015284669
15.74080268,0.010356484,-0.0020862697,-0.1974677,-0.98025247,0.010356484,-0.0020862697
15.75250836,-0.00050691591,0.00017084599,-0.31937893,-0.94762694,-0.00050691591,0.00017084599
15.76421405,-0.010271686,0.0049621924,-0.43496583,-0.9003747,-0.010271686,0.0049621924
15.77591973,-0.018231944,0.011781482,-0.54261484,-0.8397011,-0.018231944,0.011781482
15.78762542,-0.023888475,0.019963091,-0.6409351,-0.7669635,-0.023888475,0.019963091
15.7993311,-0.026973471,0.028754596,-0.72876715,-0.68362566,-0.026973471,0.028754596
15.81103679,-0.027452903,0.037388276,-0.80517914,-0.59121486,-0.027452903,0.037388276
15.82274247,-0.02550964,0.045145711,-0.8694535,-0.49128579,-0.02550964,0.045145711
15.83444816,-0.02151155,0.051411347,-0.92106786,-0.38539346,-0.02151155,0.051411347
15.84615385,-0.015969168,0.055712722,-0.95967422,-0.27507539,-0.015969168,0.055712722
15.85785953,-0.0094873526,0.057746464,-0.98507995,-0.16184196,-0.0094873526,0.057746464
15.86956522,-0.0027147618,0.057390306,-0.99723304,-0.047172603,-0.0027147618,0.057390306
15.8812709,0.0037056047,0.054702016,-0.99621269,0.06748509,0.0037056047,0.054702016
15.89297659,0.0091821264,0.049906562,-0.98222539,0.18071607,0.0091821264,0.049906562
15.90468227,0.013214328,0.043373111,-0.95560516,0.29114075,0.013214328,0.043373111
15.91638796,0.015424825,0.03558368,-0.91681614,0.39742175,0.015424825,0.03558368
15.92809365,0.015581924,0.027095557,-0.86645539,0.49827512,0.015581924,0.027095557
15.93979933,0.013611761,0.018499888,-0.80525351,0.59248566,0.013611761,0.018499888
15.95150502,0.009599387,0.010379104,-0.73407133,0.67892519,0.009599387,0.010379104
15.9632107,0.0037788872,0.0032660238,-0.65389142,0.75657192,0.0037788872,0.0032660238
15.97491639,-0.0034866174,-0.0023925698,-0.56580419,0.8245288,-0.0034866174,-0.0023925698
15.98662207,-0.011733483,-0.00626542,-0.47098912,0.88203873,-0.011733483,-0.00626542
15.99832776,-0.020432304,-0.0081573963,-0.37069251,0.92849504,-0.020432304,-0.0081573963
16.01003344,-0.029026215,-0.0080200419,-0.2662035,0.96344634,-0.029026215,-0.0080200419
16.02173913,-0.036969901,-0.0059517332,-0.15883064,0.98659548,-0.036969901,-0.0059517332
16.03344482,-0.043766559,-0.0021879374,-0.049880765,0.99779337,-0.043766559,-0.0021879374
16.0451505,-0.049000489,0.002917254,0.059358329,0.9970291,-0.049000489,0.002917254
16.05685619,-0.052363474,0.00891666,0.16763058,0.98441787,-0.052363474,0.00891666
16.06856187,-0.053673721,0.015300691,0.27371966,0.96018882,-0.053673721,0.015300691
16.08026756,-0.052886653,0.021531188,0.37645295,0.92467431,-0.052886653,0.021531188
16.09197324,-0.050097328,0.027076487,0.47470265,0.87830207,-0.050097328,0.027076487
16.10367893,-0.045534586,0.031445913,0.56738563,0.82159071,-0.045534586,0.031445913
16.11538462,-0.039547291,0.034222018,0.65346376,0.75514897,-0.039547291,0.034222018
