freq,s11_real,s11_imag,s21_real,s21_imag,s22_real,s22_imag,a,b,a2_1,a2_2,a2_3,a2_4,a2_5,a2_6,a2_7,a2_8,a2_9,a2_10,a2_11,a2_12,a2_13,a2_14,a2_15,l_1,l_2,l_3,l_4,l_5,l_6,l_7,l_8,l_9,l_10,l_11,l_12,l_13,l_14,l_15,order
14.85117057,0.26153386,0.96519384,0.00091030755,-0.00024666159,0.26153386,0.96519384,15.799,7.899,8.022051250022631,5.4435236166168535,4.902609688061502,4.762023289934074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.987191090525913,10.396465585252752,10.521716047124048,10.554403307130489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
14.86287625,0.27773143,0.9606582,0.00099933674,-0.0002889136,0.27773143,0.9606582,15.799,7.899,8.022051250022631,5.4435236166168535,4.902609688061502,4.762023289934074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.987191090525913,10.396465585252752,10.521716047124048,10.554403307130489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
14.87458194,0.29429522,0.95571387,0.0010980146,-0.00033811422,0.29429522,0.95571387,15.799,7.899,8.022051250022631,5.4435236166168535,4.902609688061502,4.762023289934074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.987191090525913,10.396465585252752,10.521716047124048,10.554403307130489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
14.88628763,0.31123608,0.95033178,0.0012074796,-0.00039545265,0.31123608,0.95033178,15.799,7.899,8.022051250022631,5.4435236166168535,4.902609688061502,4.762023289934074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.987191090525913,10.396465585252752,10.521716047124048,10.554403307130489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
14.89799331,0.32856505,0.9444803,0.0013290123,-0.00046233573,0.32856505,0.9444803,15.799,7.899,8.022051250022631,5.4435236166168535,4.902609688061502,4.762023289934074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.987191090525913,10.396465585252752,10.521716047124048,10.554403307130489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
14.909699,0.34629328,0.93812501,0.0014640535,-0.00054043106,0.34629328,0.93812501,15.799,7.899,8.022051250022631,5.4435236166168535,4.902609688061502,4.762023289934074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.987191090525913,10.396465585252752,10.521716047124048,10.554403307130489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
14.92140468,0.36443203,0.93122838,0.0016142238,-0.00063171922,0.36443203,0.93122838,15.799,7.899,8.022051250022631,5.4435236166168535,4.902609688061502,4.762023289934074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.987191090525913,10.396465585252752,10.521716047124048,10.554403307130489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
14.93311037,0.38299253,0.92374943,0.0017813456,-0.0007385575,0.38299253,0.92374943,15.799,7.899,8.022051250022631,5.4435236166168535,4.902609688061502,4.762023289934074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.987191090525913,10.396465585252752,10.521716047124048,10.554403307130489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
14.94481605,0.40198595,0.91564331,0.0019674665,-0.00086375762,0.40198595,0.91564331,15.799,7.899,8.022051250022631,5.4435236166168535,4.902609688061502,4.762023289934074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.987191090525913,10.396465585252752,10.521716047124048,10.554403307130489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
14.95652174,0.42142324,0.90686091,0.0021748848,-0.0010106809,0.42142324,0.90686091,15.799,7.899,8.022051250022631,5.4435236166168535,4.902609688061502,4.762023289934074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.987191090525913,10.396465585252752,10.521716047124048,10.554403307130489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
14.96822742,0.44131498,0.89734826,0.0024061765,-0.0011833552,0.44131498,0.89734826,15.799,7.899,8.022051250022631,5.4435236166168535,4.902609688061502,4.762023289934074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.987191090525913,10.396465585252752,10.521716047124048,10.554403307130489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
14.97993311,0.46167122,0.88704603,0.0026642221,-0.0013866187,0.46167122,0.88704603,15.799,7.899,8.022051250022631,5.4435236166168535,4.902609688061502,4.762023289934074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.987191090525913,10.396465585252752,10.521716047124048,10.554403307130489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
14.9916388,0.4825012,0.87588882,0.0029522333,-0.0016262979,0.4825012,0.87588882,15.799,7.899,8.022051250022631,5.4435236166168535,4.902609688061502,4.762023289934074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.987191090525913,10.396465585252752,10.521716047124048,10.554403307130489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
15.55351171,0.095254046,0.33309293,0.90191643,-0.25791958,0.095254046,0.33309293,15.799,7.899,8.022051250022631,5.4435236166168535,4.902609688061502,4.762023289934074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.987191090525913,10.396465585252752,10.521716047124048,10.554403307130489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
15.56521739,0.1410405,0.31746049,0.85695622,-0.38072622,0.1410405,0.31746049,15.799,7.899,8.022051250022631,5.4435236166168535,4.902609688061502,4.762023289934074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.987191090525913,10.396465585252752,10.521716047124048,10.554403307130489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
15.57692308,0.18100974,0.29207607,0.79824662,-0.4947013,0.18100974,0.29207607,15.799,7.899,8.022051250022631,5.4435236166168535,4.902609688061502,4.762023289934074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.987191090525913,10.396465585252752,10.521716047124048,10.554403307130489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
15.58862876,0.21321758,0.25865709,0.72698521,-0.59927229,0.21321758,0.25865709,15.799,7.899,8.022051250022631,5.4435236166168535,4.902609688061502,4.762023289934074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.987191090525913,10.396465585252752,10.521716047124048,10.554403307130489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
15.60033445,0.23618009,0.21927899,0.64409621,-0.69374041,0.23618009,0.21927899,15.799,7.899,8.022051250022631,5.4435236166168535,4.902609688061502,4.762023289934074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.987191090525913,10.396465585252752,10.521716047124048,10.554403307130489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
15.61204013,0.24891586,0.17627919,0.55039831,-0.77719254,0.24891586,0.17627919,15.799,7.899,8.022051250022631,5.4435236166168535,4.902609688061502,4.762023289934074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.987191090525913,10.396465585252752,10.521716047124048,10.554403307130489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
