freq,s11_real,s11_imag,s21_real,s21_imag,s22_real,s22_imag,a,b,a2_1,a2_2,a2_3,a2_4,a2_5,a2_6,a2_7,a2_8,a2_9,a2_10,a2_11,a2_12,a2_13,a2_14,a2_15,l_1,l_2,l_3,l_4,l_5,l_6,l_7,l_8,l_9,l_10,l_11,l_12,l_13,l_14,l_15,order
14.85117057,0.20806229,0.9781154,0.00057977077,-0.0001233274,0.20806229,0.9781154,15.799,7.899,7.984582274232093,5.440859331084121,4.854500028048657,4.734757905780064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.990882399889784,10.27347598163617,10.500149755860113,10.535562456596685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
14.86287625,0.22305501,0.97480564,0.00063331605,-0.00014491537,0.22305501,0.97480564,15.799,7.899,7.984582274232093,5.440859331084121,4.854500028048657,4.734757905780064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.990882399889784,10.27347598163617,10.500149755860113,10.535562456596685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
14.87458194,0.23836546,0.97117527,0.00069232521,-0.00016992445,0.23836546,0.97117527,15.799,7.899,7.984582274232093,5.440859331084121,4.854500028048657,4.734757905780064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.990882399889784,10.27347598163617,10.500149755860113,10.535562456596685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
14.88628763,0.25400211,0.96720335,0.00075740497,-0.00019890591,0.25400211,0.96720335,15.799,7.899,7.984582274232093,5.440859331084121,4.854500028048657,4.734757905780064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.990882399889784,10.27347598163617,10.500149755860113,10.535562456596685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
14.89799331,0.26997352,0.96286736,0.00082923377,-0.00023250467,0.26997352,0.96286736,15.799,7.899,7.984582274232093,5.440859331084121,4.854500028048657,4.734757905780064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.990882399889784,10.27347598163617,10.500149755860113,10.535562456596685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
14.909699,0.28628833,0.95814305,0.00090857053,-0.00027147631,0.28628833,0.95814305,15.799,7.899,7.984582274232093,5.440859331084121,4.854500028048657,4.734757905780064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.990882399889784,10.27347598163617,10.500149755860113,10.535562456596685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
14.92140468,0.30295522,0.95300422,0.0009962644,-0.00031670742,0.30295522,0.95300422,15.799,7.899,7.984582274232093,5.440859331084121,4.854500028048657,4.734757905780064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.990882399889784,10.27347598163617,10.500149755860113,10.535562456596685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
14.93311037,0.3199829,0.94742262,0.0010932655,-0.00036923994,0.3199829,0.94742262,15.799,7.899,7.984582274232093,5.440859331084121,4.854500028048657,4.734757905780064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.990882399889784,10.27347598163617,10.500149755860113,10.535562456596685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
14.94481605,0.33737998,0.94136769,0.001200637,-0.00043030039,0.33737998,0.94136769,15.799,7.899,7.984582274232093,5.440859331084121,4.854500028048657,4.734757905780064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.990882399889784,10.27347598163617,10.500149755860113,10.535562456596685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
14.95652174,0.35515497,0.93480637,0.0013195681,-0.00050133503,0.35515497,0.93480637,15.799,7.899,7.984582274232093,5.440859331084121,4.854500028048657,4.734757905780064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.990882399889784,10.27347598163617,10.500149755860113,10.535562456596685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
14.96822742,0.37331618,0.92770285,0.0014513887,-0.00058405219,0.37331618,0.92770285,15.799,7.899,7.984582274232093,5.440859331084121,4.854500028048657,4.734757905780064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.990882399889784,10.27347598163617,10.500149755860113,10.535562456596685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
14.97993311,0.39187162,0.92001827,0.0015975846,-0.00068047352,0.39187162,0.92001827,15.799,7.899,7.984582274232093,5.440859331084121,4.854500028048657,4.734757905780064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.990882399889784,10.27347598163617,10.500149755860113,10.535562456596685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
