freq,s11_real,s11_imag,s21_real,s21_imag,s22_real,s22_imag,a,b,a2_1,a2_2,a2_3,a2_4,a2_5,a2_6,a2_7,a2_8,a2_9,a2_10,a2_11,a2_12,a2_13,a2_14,a2_15,l_1,l_2,l_3,l_4,l_5,l_6,l_7,l_8,l_9,l_10,l_11,l_12,l_13,l_14,l_15,order
14.85117057,0.18277563,0.9831545,0.00053796233,-0.00010001114,0.18277563,0.9831545,15.799,7.899,7.9654124884749296,5.430316636121663,4.8521054870911575,4.733363897503158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.989283397474466,10.26631030886966,10.493512030510589,10.528518789774807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
14.86287625,0.19738868,0.98032512,0.00058751847,-0.00011829698,0.19738868,0.98032512,15.799,7.899,7.9654124884749296,5.430316636121663,4.8521054870911575,4.733363897503158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.989283397474466,10.26631030886966,10.493512030510589,10.528518789774807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
14.87458194,0.21231364,0.97720135,0.00064212943,-0.00013951356,0.21231364,0.97720135,15.799,7.899,7.9654124884749296,5.430316636121663,4.8521054870911575,4.733363897503158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.989283397474466,10.26631030886966,10.493512030510589,10.528518789774807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
14.88628763,0.22755918,0.97376398,0.00070235834,-0.00016413432,0.22755918,0.97376398,15.799,7.899,7.9654124884749296,5.430316636121663,4.8521054870911575,4.733363897503158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.989283397474466,10.26631030886966,10.493512030510589,10.528518789774807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
14.89799331,0.24313415,0.96999235,0.00076883559,-0.00019271305,0.24313415,0.96999235,15.799,7.899,7.9654124884749296,5.430316636121663,4.8521054870911575,4.733363897503158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.989283397474466,10.26631030886966,10.493512030510589,10.528518789774807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
14.909699,0.25904753,0.96586418,0.00084226724,-0.00022589848,0.25904753,0.96586418,15.799,7.899,7.9654124884749296,5.430316636121663,4.8521054870911575,4.733363897503158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.989283397474466,10.26631030886966,10.493512030510589,10.528518789774807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
14.92140468,0.27530843,0.96135547,0.00092344437,-0.00026445163,0.27530843,0.96135547,15.799,7.899,7.9654124884749296,5.430316636121663,4.8521054870911575,4.733363897503158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.989283397474466,10.26631030886966,10.493512030510589,10.528518789774807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
14.93311037,0.29192606,0.9564403,0.0010132537,-0.00030926671,0.29192606,0.9564403,15.799,7.899,7.9654124884749296,5.430316636121663,4.8521054870911575,4.733363897503158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.989283397474466,10.26631030886966,10.493512030510589,10.528518789774807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
14.94481605,0.30890966,0.95109066,0.0011126891,-0.00036139607,0.30890966,0.95109066,15.799,7.899,7.9654124884749296,5.430316636121663,4.8521054870911575,4.733363897503158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.989283397474466,10.26631030886966,10.493512030510589,10.528518789774807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
14.95652174,0.32626851,0.94527625,0.0012228652,-0.00042208021,0.32626851,0.94527625,15.799,7.899,7.9654124884749296,5.430316636121663,4.8521054870911575,4.733363897503158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.989283397474466,10.26631030886966,10.493512030510589,10.528518789774807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
