freq,s11_real,s11_imag,s21_real,s21_imag,s22_real,s22_imag,a,b,a2_1,a2_2,a2_3,a2_4,a2_5,a2_6,a2_7,a2_8,a2_9,a2_10,a2_11,a2_12,a2_13,a2_14,a2_15,l_1,l_2,l_3,l_4,l_5,l_6,l_7,l_8,l_9,l_10,l_11,l_12,l_13,l_14,l_15,order
14.85117057,-0.18732481,0.98229801,0.00020370133,3.8845964e-05,-0.18732481,0.98229801,15.799,7.899,7.389066614717544,5.406614561705814,4.616835799413556,4.698108967113482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.368424239606687,10.23175044364117,10.452095438536988,10.485342784820096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
14.86287625,-0.17550005,0.9844794,0.00022314053,3.9778562e-05,-0.17550005,0.9844794,15.799,7.899,7.389066614717544,5.406614561705814,4.616835799413556,4.698108967113482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.368424239606687,10.23175044364117,10.452095438536988,10.485342784820096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
14.87458194,-0.1633331,0.98657095,0.00024465643,4.0504429e-05,-0.1633331,0.98657095,15.799,7.899,7.389066614717544,5.406614561705814,4.616835799413556,4.698108967113482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.368424239606687,10.23175044364117,10.452095438536988,10.485342784820096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
14.88628763,-0.15080907,0.98856287,0.00026849483,4.095992e-05,-0.15080907,0.98856287,15.799,7.899,7.389066614717544,5.406614561705814,4.616835799413556,4.698108967113482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.368424239606687,10.23175044364117,10.452095438536988,10.485342784820096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
14.89799331,-0.13791228,0.9904444,0.0002949334,4.1067361e-05,-0.13791228,0.9904444,15.799,7.899,7.389066614717544,5.406614561705814,4.616835799413556,4.698108967113482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.368424239606687,10.23175044364117,10.452095438536988,10.485342784820096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
14.909699,-0.12462618,0.99220371,0.00032428617,4.0732105e-05,-0.12462618,0.99220371,15.799,7.899,7.389066614717544,5.406614561705814,4.616835799413556,4.698108967113482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.368424239606687,10.23175044364117,10.452095438536988,10.485342784820096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
14.92140468,-0.11093332,0.99382779,0.00035690863,3.9838954e-05,-0.11093332,0.99382779,15.799,7.899,7.389066614717544,5.406614561705814,4.616835799413556,4.698108967113482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.368424239606687,10.23175044364117,10.452095438536988,10.485342784820096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
14.93311037,-0.096815316,0.99530228,0.00039320363,3.8247811e-05,-0.096815316,0.99530228,15.799,7.899,7.389066614717544,5.406614561705814,4.616835799413556,4.698108967113482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.368424239606687,10.23175044364117,10.452095438536988,10.485342784820096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
14.94481605,-0.082252768,0.99661141,0.00043362821,3.5788392e-05,-0.082252768,0.99661141,15.799,7.899,7.389066614717544,5.406614561705814,4.616835799413556,4.698108967113482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.368424239606687,10.23175044364117,10.452095438536988,10.485342784820096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
14.95652174,-0.067225225,0.99773771,0.00047870133,3.2253772e-05,-0.067225225,0.99773771,15.799,7.899,7.389066614717544,5.406614561705814,4.616835799413556,4.698108967113482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.368424239606687,10.23175044364117,10.452095438536988,10.485342784820096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
14.96822742,-0.051711128,0.99866194,0.00052901295,2.7392509e-05,-0.051711128,0.99866194,15.799,7.899,7.389066614717544,5.406614561705814,4.616835799413556,4.698108967113482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.368424239606687,10.23175044364117,10.452095438536988,10.485342784820096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
14.97993311,-0.035687755,0.99936282,0.00058523427,2.0899013e-05,-0.035687755,0.99936282,15.799,7.899,7.389066614717544,5.406614561705814,4.616835799413556,4.698108967113482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.368424239606687,10.23175044364117,10.452095438536988,10.485342784820096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
14.9916388,-0.019131164,0.99981677,0.0006481297,1.2401748e-05,-0.019131164,0.99981677,15.799,7.899,7.389066614717544,5.406614561705814,4.616835799413556,4.698108967113482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.368424239606687,10.23175044364117,10.452095438536988,10.485342784820096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
15.55351171,-0.48104127,-0.47160895,-0.51738267,0.52773049,-0.48104127,-0.47160895,15.799,7.899,7.389066614717544,5.406614561705814,4.616835799413556,4.698108967113482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.368424239606687,10.23175044364117,10.452095438536988,10.485342784820096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
15.56521739,-0.51828421,-0.30120032,-0.40217614,0.69203627,-0.51828421,-0.30120032,15.799,7.899,7.389066614717544,5.406614561705814,4.616835799413556,4.698108967113482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.368424239606687,10.23175044364117,10.452095438536988,10.485342784820096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
15.57692308,-0.50015249,-0.14417661,-0.23650511,0.82044252,-0.50015249,-0.14417661,15.799,7.899,7.389066614717544,5.406614561705814,4.616835799413556,4.698108967113482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.368424239606687,10.23175044364117,10.452095438536988,10.485342784820096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
