freq,s11_real,s11_imag,s21_real,s21_imag,s22_real,s22_imag,a,b,a2_1,a2_2,a2_3,a2_4,a2_5,a2_6,a2_7,a2_8,a2_9,a2_10,a2_11,a2_12,a2_13,a2_14,a2_15,l_1,l_2,l_3,l_4,l_5,l_6,l_7,l_8,l_9,l_10,l_11,l_12,l_13,l_14,l_15,order
14.85117057,0.24405853,0.96976026,0.00066573629,-0.00016754514,0.24405853,0.96976026,15.799,7.899,8.012510296314549,5.451005364818532,4.869493986008438,4.735734486330519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.992216188722244,10.289615726982598,10.513118753685855,10.552360416747282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
14.86287625,0.25958606,0.96571968,0.00072775182,-0.00019562015,0.25958606,0.96571968,15.799,7.899,8.012510296314549,5.451005364818532,4.869493986008438,4.735734486330519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.992216188722244,10.289615726982598,10.513118753685855,10.552360416747282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
14.87458194,0.2754398,0.96131796,0.0007961347,-0.00022811098,0.2754398,0.96131796,15.799,7.899,8.012510296314549,5.451005364818532,4.869493986008438,4.735734486330519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.992216188722244,10.289615726982598,10.513118753685855,10.552360416747282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
14.88628763,0.29162793,0.9565314,0.00087159304,-0.00026573187,0.29162793,0.9565314,15.799,7.899,8.012510296314549,5.451005364818532,4.869493986008438,4.735734486330519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.992216188722244,10.289615726982598,10.513118753685855,10.552360416747282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
14.89799331,0.30815864,0.95133445,0.00095491805,-0.00030931945,0.30815864,0.95133445,15.799,7.899,8.012510296314549,5.451005364818532,4.869493986008438,4.735734486330519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.992216188722244,10.289615726982598,10.513118753685855,10.552360416747282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
14.909699,0.32504012,0.94569958,0.0010469938,-0.00035985529,0.32504012,0.94569958,15.799,7.899,8.012510296314549,5.451005364818532,4.869493986008438,4.735734486330519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.992216188722244,10.289615726982598,10.513118753685855,10.552360416747282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
14.92140468,0.34228044,0.93959704,0.0011488082,-0.0004184928,0.34228044,0.93959704,15.799,7.899,8.012510296314549,5.451005364818532,4.869493986008438,4.735734486330519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.992216188722244,10.289615726982598,10.513118753685855,10.552360416747282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
14.93311037,0.35988759,0.93299469,0.0012614647,-0.00048658958,0.35988759,0.93299469,15.799,7.899,8.012510296314549,5.451005364818532,4.869493986008438,4.735734486330519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.992216188722244,10.289615726982598,10.513118753685855,10.552360416747282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
14.94481605,0.3778693,0.92585774,0.0013861952,-0.00056574633,0.3778693,0.92585774,15.799,7.899,8.012510296314549,5.451005364818532,4.869493986008438,4.735734486330519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.992216188722244,10.289615726982598,10.513118753685855,10.552360416747282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
14.95652174,0.39623299,0.9181485,0.0015243744,-0.00065785373,0.39623299,0.9181485,15.799,7.899,8.012510296314549,5.451005364818532,4.869493986008438,4.735734486330519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.992216188722244,10.289615726982598,10.513118753685855,10.552360416747282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
14.96822742,0.41498568,0.90982608,0.001677534,-0.00076514909,0.41498568,0.90982608,15.799,7.899,8.012510296314549,5.451005364818532,4.869493986008438,4.735734486330519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.992216188722244,10.289615726982598,10.513118753685855,10.552360416747282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
14.97993311,0.43413379,0.90084607,0.0018473792,-0.000890285,0.43413379,0.90084607,15.799,7.899,8.012510296314549,5.451005364818532,4.869493986008438,4.735734486330519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.992216188722244,10.289615726982598,10.513118753685855,10.552360416747282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
